d,eta,N_needed
-64451,0.742190394016,4
-64443,0.477540714346,3
-64439,0.5623588553679999,3
-64436,0.1108259053,3
-64427,0.246164035738,3
-64424,0.6616847853179999,4
-64423,0.186048093107,3
-64420,0.370845919195,3
-64419,0.5384260523009999,3
-64415,0.5746703748419999,3
-64411,0.420371466817,3
-64408,0.297790233665,3
-64407,0.31249344979,3
-64403,0.40037084185,3
-64399,0.615392994835,3
-64392,0.403370170095,3
-64391,0.793092369811,4
-64388,0.309267848802,3
-64383,0.35694658081,3
-64379,0.6464679461059999,4
-64376,0.32091341006,3
-64371,0.7208715655589999,4
-64367,0.6135400629,3
-64363,0.222392166336,3
-64360,0.396626274162,3
-64356,0.420440332008,3
-64355,0.216142331931,3
-64351,0.411676366418,3
-64347,0.605611451499,3
-64344,0.23305623121,3
-64340,0.478420400871,3
-64339,0.189684762278,3
-64335,0.405696738159,3
-64331,0.476651855204,3
-64328,0.5913091690179999,3
-64327,0.674559484387,3
-64324,0.261025247724,3
-64319,0.8010209963099999,4
-64315,0.6362271313379999,4
-64312,0.301300451998,3
-64311,0.459807103401,3
-64308,0.317963680609,3
-64307,0.588097185993,3
-64303,0.230041179295,3
-64299,0.373400506747,3
-64295,0.8061752012829999,4
-64292,0.520858091113,3
-64291,0.131526800117,3
-64283,0.275404166101,3
-64280,0.5948853269609999,3
-64279,0.723421909729,4
-64276,0.462668588367,3
-64271,0.5180142659789999,3
-64267,0.153794733462,3
-64264,0.389269130273,3
-64263,0.258181336492,3
-64259,0.694077816496,4
-64255,0.239739808824,3
-64248,0.201582231486,3
-64247,0.776083888595,4
-64244,0.633699148229,4
-64243,0.154776217397,3
-64235,0.637830014125,4
-64232,0.463424419185,3
-64231,0.721679682328,4
-64228,0.478872693872,3
-64227,0.125261278368,3
-64223,0.6106368289609999,3
-64219,0.266960898933,3
-64216,0.579196479927,3
-64212,0.237988484767,3
-64211,0.5915006928979999,3
-64207,0.5840836129479999,3
-64203,0.21889969629,3
-64199,0.451186913625,3
-64196,0.613518495572,3
-64195,0.216818594036,3
-64191,0.696219447867,4
-64187,0.218307527606,3
-64184,0.714445255332,4
-64183,0.467406544108,3
-64180,0.13156461105,3
-64171,0.446175782169,3
-64168,0.458491393008,3
-64167,0.5492104174729999,3
-64164,0.365001899613,3
-64163,0.209089903968,3
-64159,0.5675363360369999,3
-64155,0.335228146564,3
-64151,0.790705932369,4
-64148,0.201122591232,3
-64147,0.5443089313489999,3
-64139,0.8133234207829999,4
-64136,0.141961306527,3
-64135,0.395258001367,3
-64132,0.493120515221,3
-64131,0.429418267502,3
-64127,0.391775583558,3
-64123,0.324857413831,3
-64120,0.540544126524,3
-64119,0.70496433721,4
-64115,0.507751012339,3
-64111,0.46229415599,3
-64104,0.495384613026,3
-64103,0.5322679982109999,3
-64099,0.672349485916,4
-64095,0.440835314944,3
-64091,0.558484276159,3
-64088,0.6061731345579999,3
-64087,0.141472482892,3
-64084,0.378437326924,3
-64083,0.438174061562,3
-64079,0.217632644725,3
-64072,0.430264855809,3
-64068,0.0351021593888,3
-64067,0.489505299286,3
-64063,0.503859857514,3
-64059,0.561530045947,3
-64056,0.293797120972,3
-64055,0.8504075524139999,4
-64052,0.5936689248739999,3
-64047,0.461944588604,3
-64040,0.354312820909,3
-64039,0.72947413561,4
-64036,0.20748344694,3
-64031,0.5967263565159999,3
-64027,0.219587295331,3
-64024,0.335926213603,3
-64023,0.490678315759,3
-64020,0.276151177358,3
-64019,0.483748078382,3
-64015,0.319465556735,3
-64011,0.631620442834,4
-64007,0.685541724364,3
-64004,0.632543842028,4
-64003,0.240840810455,3
-63995,0.327201615399,3
-63992,0.28992610449,3
-63991,0.11599853968,3
-63988,0.255404061098,3
-63987,0.426819899373,3
-63983,0.8553117662519999,4
-63979,0.045799831856800005,3
-63976,0.463482234662,3
-63971,0.414292258096,3
-63967,0.511424056079,3
-63960,0.195343753991,3
-63959,0.652920642247,4
-63956,0.6679662938209999,4
-63955,0.415460351199,3
-63951,0.7329060401919999,4
-63947,0.41760217085,3
-63944,0.5810851244669999,3
-63943,0.421230056701,3
-63940,0.405116331428,3
-63939,0.5270055833789999,3
-63935,0.6199112521069999,3
-63931,0.407270946843,3
-63928,0.335535968541,3
-63924,0.5738243980569999,3
-63923,0.299958117229,3
-63919,0.269574998309,3
-63915,0.323543223867,3
-63912,0.460881670496,3
-63911,0.899657982458,4
-63908,0.400465349672,3
-63907,0.35968953354,3
-63903,0.5476810468359999,3
-63899,0.768268815805,4
-63895,0.440316424096,3
-63892,0.462861645823,3
-63887,0.625650499694,3
-63883,0.243358848736,3
-63880,0.339450356979,3
-63879,0.41423707685,3
-63876,0.257941907047,3
-63871,0.727586974686,4
-63867,0.292747736162,3
-63863,0.5171444648139999,3
-63860,0.42265720262900003,3
-63859,0.527057562347,3
-63851,0.56831338102,3
-63848,0.209742032081,3
-63844,0.320412254658,3
-63843,0.20216688498,3
-63839,1.04610454299,5
-63835,0.437156397104,3
-63832,0.307338167199,3
-63831,0.6391155954759999,3
-63827,0.365339604399,3
-63823,0.370688463871,3
-63816,0.49300944622,3
-63815,0.5145285371549999,3
-63812,0.24738205290100002,3
-63811,0.417709029838,3
-63807,0.211711212934,3
-63803,0.305967578809,3
-63799,0.574977328951,3
-63796,0.6240959679979999,4
-63795,0.29812340361,3
-63791,0.8168098284469999,4
-63787,0.385303602366,3
-63784,0.408043825165,3
-63780,0.32297017731100003,3
-63779,0.453578324551,3
-63771,0.0943156134445,3
-63768,0.270618764946,3
-63764,0.507236508556,3
-63763,0.440773493722,3
-63759,0.586893581683,3
-63755,0.648645753319,4
-63752,0.596521930783,3
-63751,0.55184146243,3
-63748,0.5426497457489999,3
-63743,0.3872407911,3
-63739,0.109635189381,3
-63736,0.241829449308,3
-63735,0.549873712755,3
-63732,0.384243888762,3
-63731,0.6868706488349999,4
-63727,0.226512563636,3
-63723,0.397776533419,3
-63719,0.738490031613,4
-63716,0.465269287629,3
-63715,0.422251921957,3
-63707,0.5112512445109999,3
-63704,0.620524285709,3
-63703,0.588251403479,3
-63699,0.167672064866,3
-63695,0.350034942574,3
-63691,0.565728504435,3
-63688,0.249883080654,3
-63687,0.277246587555,3
-63683,0.473352375687,3
-63679,0.5256613784119999,3
-63672,0.26828674367,3
-63671,0.792570749716,4
-63668,0.5267678053749999,3
-63667,0.342403484219,3
-63663,0.5617175232339999,3
-63659,0.233542707146,3
-63656,0.6623521309839999,4
-63655,0.209308726862,3
-63652,0.484244093484,3
-63647,0.504186745118,3
-63643,0.23777096294800001,3
-63640,0.376855832354,3
-63636,0.5762081349379999,3
-63635,0.5609736846019999,3
-63631,0.651921610604,3
-63627,0.39985217736,3
-63624,0.562221411348,3
-63623,0.6506570294009999,3
-63620,0.303187944476,3
-63619,0.330846125205,3
-63615,0.696516306594,3
-63611,0.291804318793,3
-63608,0.486483985456,3
-63607,0.365142796239,3
-63604,0.376509640684,3
-63599,0.698510703477,4
-63595,0.290249856881,3
-63592,0.162975678623,3
-63591,0.6132922479609999,3
-63588,0.21368522235100001,3
-63587,0.7118248917919999,4
-63583,0.304834018552,3
-63579,0.5301590152879999,3
-63572,0.31942993752,3
-63571,0.425715080533,3
-63563,0.5017695486799999,3
-63560,0.38788941423400003,3
-63559,0.6491667799449999,3
-63556,0.43218147033,3
-63555,0.288542899355,3
-63551,0.5697973334449999,3
-63547,0.15385198749,3
-63543,0.603351840498,3
-63539,0.245419866018,3
-63535,0.525347780751,3
-63528,0.385013775415,3
-63527,0.550977101892,3
-63524,0.438158779186,3
-63523,0.371586034403,3
-63519,0.631051694665,3
-63515,0.235945933511,3
-63512,0.0796787920276,3
-63511,0.551715572532,3
-63508,0.348610740694,3
-63507,0.284664277549,3
-63503,0.54303138433,3
-63499,0.433499827639,3
-63496,0.428837408447,3
-63492,0.0865093974679,3
-63491,0.8504820275539999,4
-63487,0.5673759216209999,3
-63483,0.347569468401,3
-63479,0.7928404848439999,4
-63476,0.738007698793,4
-63471,0.171612742517,3
-63467,0.485724061164,3
-63464,0.275807057273,3
-63463,0.231071087058,3
-63460,0.22160512831,3
-63451,0.326614807808,3
-63448,0.407000008483,3
-63447,0.476934108508,3
-63444,0.700154765547,4
-63443,0.623892848693,3
-63439,0.7163807424819999,4
-63435,0.359616091576,3
-63431,0.5921678782619999,3
-63428,0.58026690855,3
-63427,0.421007073227,3
-63419,0.481539048044,3
-63416,0.64254243528,4
-63415,0.26874825068,3
-63412,0.39445799591,3
-63411,0.6161371435259999,4
-63407,0.303878757505,3
-63403,0.241037560363,3
-63399,0.59826422359,3
-63395,0.6773865367969999,4
-63391,0.603532876726,3
-63384,0.8152878510339999,4
-63383,0.288095313709,3
-63380,0.252960140033,3
-63379,0.448099859272,3
-63371,0.440967637736,3
-63367,0.496737519899,3
-63364,0.305104250859,3
-63363,0.5404272692009999,3
-63359,0.9044756696849999,4
-63355,0.278557164836,3
-63352,0.260063587777,3
-63348,0.414543208414,3
-63347,0.318810126316,3
-63343,0.322464872166,3
-63339,0.48370378447,3
-63336,0.260377719764,3
-63335,0.8222560203899999,4
-63332,0.464277523174,3
-63331,0.20797172318,3
-63327,0.5008373406059999,3
-63323,0.510777645413,3
-63320,0.520549928859,3
-63319,0.362920082119,3
-63316,0.350283012456,3
-63311,0.9209581842929999,4
-63307,0.463521269671,3
-63304,0.511974269528,3
-63303,0.590470646072,3
-63299,0.476360621424,3
-63295,0.5436190035149999,3
-63287,0.5164798751969999,3
-63284,0.494245362284,3
-63272,0.724921150007,4
-63271,0.707679269733,4
-63268,0.164512293338,3
-63267,0.121135662648,3
-63263,0.353819434683,3
-63256,0.421718282479,3
-63255,0.6551617537819999,3
-63251,0.238064562577,3
-63247,0.301145271818,3
-63240,0.29998973124,3
-63239,0.519049773644,3
-63236,0.804881371625,4
-63235,0.434281209026,3
-63231,0.5366796086769999,3
-63227,0.5070318990439999,3
-63224,0.667997163714,4
-63223,0.6185932616019999,3
-63220,0.35629469689300003,3
-63219,0.38209205054900003,3
-63215,0.876587068918,4
-63211,0.201294135749,3
-63208,0.430287554099,3
-63204,0.411333644915,3
-63203,0.310438045728,3
-63199,0.460194564647,3
-63195,0.491074430045,3
-63192,0.37999100711,3
-63191,0.7194420146839999,4
-63188,0.322006919239,3
-63187,0.212590408496,3
-63183,0.399562992306,3
-63179,0.428903457736,3
-63176,0.358312159031,3
-63172,0.471144799608,3
-63167,0.371397751369,3
-63163,0.218647177446,3
-63160,0.392020401549,3
-63159,0.675230347607,4
-63156,0.558492254028,3
-63155,0.310232626898,3
-63151,0.5329221220179999,3
-63147,0.333345098354,3
-63143,0.352454902321,3
-63140,0.6623774916859999,3
-63139,0.540304489868,4
-63131,0.8334581765769999,4
-63128,0.0581288826395,3
-63127,0.405591719666,3
-63124,0.36865050981,3
-63123,0.369344239201,3
-63119,0.802348539164,4
-63115,0.376282787023,3
-63111,0.748305876824,4
-63107,0.327146781648,3
-63103,0.639866558977,3
-63096,0.450720146355,3
-63095,0.6544833589479999,3
-63092,0.171268335544,3
-63091,0.205909629832,3
-63087,0.343245100612,3
-63083,0.5342524083879999,3
-63080,0.6282767263489999,3
-63079,0.611641524295,3
-63076,0.6823298453929999,4
-63071,0.9139010737769999,4
-63067,0.216724193371,3
-63064,0.221989235242,3
-63060,0.533617706574,3
-63059,0.6370294919889999,4
-63055,0.466785963907,3
-63051,0.334943687897,3
-63048,0.201938367404,3
-63047,0.682407381532,4
-63044,0.35660517505,3
-63043,0.165391592773,3
-63039,0.206183835961,3
-63035,0.331815900462,3
-63032,0.417345286496,3
-63031,0.338855686575,3
-63028,0.335721855583,3
-63023,0.6739351323289999,3
-63019,0.46708085714500003,3
-63016,0.370384610759,3
-63015,0.507309663209,3
-63012,0.38934490278,3
-63011,0.536958615076,3
-63007,0.660873039525,3
-63003,0.4785757934,3
-62999,0.841735194099,4
-62996,0.476414538532,3
-62995,0.264637097061,3
-62987,0.30426670473,3
-62984,0.85259949723,4
-62983,0.238486130222,3
-62980,0.15731120909000001,3
-62979,0.291468821532,3
-62971,0.586859352931,4
-62968,0.404610420504,3
-62967,0.265332819957,3
-62963,0.445152014146,3
-62959,0.6675803335239999,3
-62952,0.224302336215,3
-62948,0.394467493438,3
-62947,0.435091754489,3
-62943,0.7627354014879999,4
-62939,0.420235208197,3
-62936,0.8338582173469999,4
-62935,0.313900669472,3
-62932,0.341797580058,3
-62931,0.3833425135,3
-62927,0.6491328275289999,3
-62923,0.0901877372244,3
-62915,0.462676851555,3
-62911,0.480808435153,3
-62907,0.20000539420900001,3
-62904,0.639267547594,3
-62903,0.5376085837119999,3
-62899,0.320714115267,3
-62895,0.451041460558,3
-62891,0.5906129012339999,4
-62888,0.112253179257,3
-62887,0.418764397346,3
-62884,0.613577781691,4
-62879,0.8901158510899999,4
-62872,0.357294743086,3
-62871,0.587766459498,3
-62863,0.0873280739356,3
-62859,0.535568843025,3
-62855,0.432371734243,3
-62852,0.6895270426679999,4
-62851,0.618064941578,4
-62843,0.431321996096,3
-62840,0.16621953297,3
-62839,0.423586330506,3
-62836,0.35553454579,3
-62835,0.523195035909,3
-62831,0.7206406746009999,4
-62827,0.435852040411,3
-62824,0.275495481862,3
-62823,0.6285605578879999,3
-62819,0.458114860784,3
-62815,0.411849891381,3
-62808,0.2344185398,3
-62807,0.903760088069,4
-62804,0.418835770801,3
-62803,0.336425928491,3
-62795,0.336697463471,3
-62792,0.428097588299,3
-62791,0.386595246555,3
-62788,0.230829379586,3
-62787,0.339854042047,3
-62783,0.424157419579,3
-62779,0.500061477249,3
-62776,0.386722985836,3
-62772,0.422267528666,3
-62771,0.316948679498,3
-62767,0.548972293245,3
-62763,0.48960693549400003,3
-62760,0.417975889827,3
-62759,0.539467692974,3
-62756,0.6581729601499999,4
-62755,0.585792318662,3
-62751,0.8269607839419999,4
-62747,0.334057181688,3
-62744,0.45409809249,3
-62743,0.499627200006,3
-62740,0.5272292922799999,3
-62735,0.5684341295219999,3
-62731,0.31429269995,3
-62728,0.5304698528399999,3
-62727,0.331732701671,3
-62724,0.482534726969,3
-62723,0.266128640741,3
-62719,0.557154826607,3
-62715,0.295094521923,3
-62711,0.9177214947869999,4
-62708,0.65105757931,3
-62707,0.291459790745,3
-62696,0.5822296388139999,3
-62695,0.7542285715429999,4
-62692,0.122256702668,3
-62691,0.464558074389,3
-62687,0.335310155629,3
-62683,0.341234897511,3
-62680,0.338465820611,3
-62679,0.175603396025,3
-62664,0.64131705543,3
-62663,0.8260131036549999,4
-62660,0.336435413906,3
-62659,0.245857641186,3
-62655,0.409203661588,3
-62651,0.53389917405,3
-62648,0.386382055971,3
-62647,0.462531007028,3
-62644,0.6394528138919999,3
-62643,0.343832554773,3
-62639,0.7258207154749999,4
-62635,0.423817685117,3
-62632,0.239540106103,3
-62628,0.12548985727,3
-62627,0.514896899008,3
-62623,0.259475010422,3
-62619,0.238937282796,3
-62616,0.464706555444,3
-62615,0.638792909472,3
-62612,0.365834324872,3
-62611,0.6570994332069999,4
-62607,0.678601956948,3
-62603,0.403495785728,3
-62599,0.486762104321,3
-62596,0.398445088174,3
-62591,0.471398635024,3
-62587,0.488538205093,3
-62584,0.198192345811,3
-62583,0.5251188609399999,3
-62580,0.205452526246,3
-62579,0.7291907693209999,4
-62571,0.374363969432,3
-62567,0.439806042257,3
-62564,0.7196564611949999,4
-62563,0.134471438366,3
-62555,0.332120243138,3
-62552,0.480146469849,3
-62551,0.6359038707879999,3
-62548,0.339927478567,3
-62547,0.17602374282,3
-62543,0.615020649759,3
-62539,0.429320014628,3
-62536,0.08303218432580001,3
-62535,0.218911771479,3
-62531,0.646805789582,4
-62527,0.373417621003,3
-62520,0.602178282268,3
-62519,0.607069421331,3
-62516,0.434025861208,3
-62515,0.182564391716,3
-62511,0.494362855364,3
-62507,0.25910857135800003,3
-62504,0.599100765418,3
-62503,0.33944673358,3
-62499,0.370414123099,3
-62495,0.526192721062,3
-62491,0.378489493303,3
-62488,0.489956194966,3
-62484,0.24866536235,3
-62483,0.3924545113,3
-62479,0.5753529627809999,3
-62472,0.290946738797,3
-62471,0.865029410347,4
-62468,0.5746619480799999,3
-62467,0.251956984256,3
-62463,0.359514962864,3
-62459,0.5921936152199999,4
-62456,0.6337655294019999,3
-62455,0.600119327103,3
-62452,0.287441559762,3
-62447,0.457848519873,3
-62443,0.370029333729,3
-62440,0.453977062706,3
-62439,0.587559273548,3
-62435,0.458720254132,3
-62431,0.449620598558,3
-62427,0.359290582518,3
-62423,0.569060784456,3
-62420,0.422524420245,3
-62419,0.167473154881,3
-62411,0.545284908241,3
-62408,0.35896369708,3
-62407,0.428418641628,3
-62404,0.509914044531,3
-62403,0.384691785495,3
-62399,0.890207805663,4
-62395,0.284764340449,3
-62392,0.258548406344,3
-62391,0.7931804989179999,4
-62387,0.5414303832509999,3
-62383,0.5168968343079999,3
-62376,0.37459133075,3
-62372,0.5557277421929999,3
-62371,0.403534942606,3
-62367,0.260417364612,3
-62363,0.235552753477,3
-62360,0.512227688702,3
-62359,0.329645007846,3
-62356,0.338179349066,3
-62355,0.48196577431800003,3
-62351,0.676451859992,3
-62347,0.414628791263,3
-62344,0.6629694856589999,4
-62340,0.325766192291,3
-62339,0.51773777131,3
-62335,0.485806725467,3
-62331,0.230830415813,3
-62327,0.509129268048,3
-62324,0.465791039834,3
-62323,0.317165122369,3
-62319,0.598030777688,3
-62312,0.6262913044659999,3
-62311,0.344560438413,3
-62308,0.299971412028,3
-62303,0.6897272089169999,3
-62299,0.510333475139,3
-62296,0.5712946571109999,3
-62295,0.5517953124899999,3
-62292,0.5471577458179999,3
-62291,0.428034416924,3
-62287,0.32423385702,3
-62283,0.161877273907,3
-62276,0.380623579907,3
-62267,0.403829798853,3
-62264,0.35639296433,3
-62263,0.5283129065669999,3
-62260,0.175298419578,3
-62259,0.624818679738,3
-62255,0.537249064159,3
-62251,0.340983644201,3
-62248,0.200592747179,3
-62247,0.7673914773389999,4
-62243,0.7049665487869999,4
-62239,0.5846715287609999,3
-62232,0.139103832156,3
-62231,0.352980893227,3
-62228,0.606708066851,3
-62227,0.377495853187,3
-62223,0.307874187129,3
-62219,0.5671250085289999,4
-62216,0.482789953767,3
-62215,0.528134239984,3
-62212,0.5854385128199999,3
-62211,0.355074661356,3
-62207,0.8059703612889999,4
-62203,0.291826215717,3
-62196,0.428957167753,3
-62195,0.36248937048700003,3
-62191,0.5343500847339999,3
-62187,0.184163116725,3
-62184,0.358681680599,3
-62183,0.482950250829,3
-62180,0.70822582247,4
-62179,0.5117207684639999,3
-62171,0.486775680015,3
-62168,0.36540834457,3
-62167,0.653304176103,3
-62164,0.493105869837,3
-62159,0.5810947381229999,3
-62155,0.0943512540535,3
-62152,0.33564785077,3
-62151,0.7752728646279999,4
